"townid","town","county","x","full_address","full_address_Ire","lon","lat"
1534,"Newtownbutler","Fermanagh","","Newtownbutler,Fermanagh","Newtownbutler,Fermanagh,Ireland",-7.3606364,54.1820711
678,"Newtowncashel","Longford","","Newtowncashel,Longford","Newtowncashel,Longford,Ireland",-7.9379529,53.587517
282,"Newtowncunningham","Donegal","","Newtowncunningham,Donegal","Newtowncunningham,Donegal,Ireland",-7.5127836,54.9988175
679,"Newtownforbes","Longford","","Newtownforbes,Longford","Newtownforbes,Longford,Ireland",-7.835621,53.7654838
2226,"Newtowngore","Leitrim","","Newtowngore,Leitrim","Newtowngore,Leitrim,Ireland",-7.6743546,54.0426844
2347,"Newtownhamilton","Armagh","","Newtownhamilton,Armagh","Newtownhamilton,Armagh,Ireland",-6.5763283,54.1936107
971,"Newtownmountkennedy","","","Newtownmountkennedy,","Newtownmountkennedy,,Ireland",-6.1120231,53.0927815
1308,"Newtownmountkennedy","Wicklow","","Newtownmountkennedy,Wicklow","Newtownmountkennedy,Wicklow,Ireland",-6.1120231,53.0927815
1333,"Newtownshandrum","Cork","","Newtownshandrum,Cork","Newtownshandrum,Cork,Ireland",-8.7696646,52.347106
2076,"Newtownstewart","Tyrone","","Newtownstewart,Tyrone","Newtownstewart,Tyrone,Ireland",-7.3804931,54.7161761
2581,"Nine-Mile-House","Tipperary","","Nine-Mile-House,Tipperary","Nine-Mile-House,Tipperary,Ireland",-7.4633293,52.4627521
748,"Nobber","Meath","","Nobber,Meath","Nobber,Meath,Ireland",-6.7479398,53.8217066
1410,"Nohoval","Cork","","Nohoval,Cork","Nohoval,Cork,Ireland",-8.4012437,51.722292
1278,"North Belfast","","","North Belfast,","North Belfast,,Ireland",-6.4923145,54.7877149
1161,"North Circular Road","Limerick","","North Circular Road,Limerick","North Circular Road,Limerick,Ireland",-8.6495354,52.6631076
1778,"North Circular Road","Dublin","","North Circular Road,Dublin","North Circular Road,Dublin,Ireland",-6.2767753,53.3602656
1653,"North Strand","Dublin","","North Strand,Dublin","North Strand,Dublin,Ireland",-6.2408864,53.3581922
2612,"North Wall","Dublin","","North Wall,Dublin","North Wall,Dublin,Ireland",-6.2377,53.3487211
2621,"Northwood","Dublin","","Northwood,Dublin","Northwood,Dublin,Ireland",-6.2451055,53.3973571
1111,"Nurney","Kildare","","Nurney,Kildare","Nurney,Kildare,Ireland",-6.9482121,53.0966332
1471,"Nurney","Carlow","","Nurney,Carlow","Nurney,Carlow,Ireland",-6.9110065,52.7520689
1426,"O'Briensbridge","Limerick","","O'Briensbridge,Limerick","O'Briensbridge,Limerick,Ireland",-8.6267343,52.6638367
2323,"O'Briensbridge","Clare","","O'Briensbridge,Clare","O'Briensbridge,Clare,Ireland",-8.498597,52.7527002
1191,"O'Callaghans Mills","Clare","","O'Callaghans Mills,Clare","O'Callaghans Mills,Clare,Ireland",-8.6860022,52.8421732
1665,"Ogonnelloe","Clare","","Ogonnelloe,Clare","Ogonnelloe,Clare,Ireland",-8.4589842,52.8869381
1204,"Old Bawn","Dublin","","Old Bawn,Dublin","Old Bawn,Dublin,Ireland",-6.3645379,53.2778456
1483,"Old Leighlin","Carlow","","Old Leighlin,Carlow","Old Leighlin,Carlow,Ireland",-7.02344,52.7364507
1719,"Oldbridge","","","Oldbridge,","Oldbridge,,Ireland",-6.4089565,53.7153261
749,"Oldcastle","Meath","","Oldcastle,Meath","Oldcastle,Meath,Ireland",-7.1624118,53.7700178
1076,"Oldtown","Dublin","","Oldtown,Dublin","Oldtown,Dublin,Ireland",-6.3154307,53.522678
869,"Omagh","Tyrone","","Omagh,Tyrone","Omagh,Tyrone,Ireland",-7.3099597,54.5977149
694,"Omeath","Louth","","Omeath,Louth","Omeath,Louth,Ireland",-6.2593365,54.0882604
658,"Oola","Limerick","","Oola,Limerick","Oola,Limerick,Ireland",-8.2595819,52.5297043
2453,"Oola","Tipperary","","Oola,Tipperary","Oola,Tipperary,Ireland",-8.2595819,52.5297043
2147,"Oranbeg","","","Oranbeg,","Oranbeg,,Ireland",-8.89652,53.27533
484,"Oranmore","Galway","","Oranmore,Galway","Oranmore,Galway,Ireland",-8.9297335,53.2647506
485,"Oughterard","Galway","","Oughterard,Galway","Oughterard,Galway,Ireland",-9.3189472,53.4285481
1527,"Oulart","Wexford","","Oulart,Wexford","Oulart,Wexford,Ireland",-6.3908617,52.5039145
1924,"Outrath","Kilkenny","","Outrath,Kilkenny","Outrath,Kilkenny,Ireland",-7.239714,52.6169906
1400,"Ovens","Cork","","Ovens,Cork","Ovens,Cork,Ireland",-8.65864,51.88088
2051,"Ower","Galway","","Ower,Galway","Ower,Galway,Ireland",-9.0567905,53.270668
2518,"Owning","Kilkenny","","Owning,Kilkenny","Owning,Kilkenny,Ireland",-7.3439573,52.3871482
946,"Oylegate","Wexford","","Oylegate,Wexford","Oylegate,Wexford,Ireland",-6.5299401,52.42101
200,"Oysterhaven","Cork","","Oysterhaven,Cork","Oysterhaven,Cork,Ireland",-8.4594448,51.7060169
1911,"Palatine","Carlow","","Palatine,Carlow","Palatine,Carlow,Ireland",-6.8610347,52.8649974
659,"Pallasgreen","Limerick","","Pallasgreen,Limerick","Pallasgreen,Limerick,Ireland",-8.35282,52.54911
660,"Pallaskenry","Limerick","","Pallaskenry,Limerick","Pallaskenry,Limerick,Ireland",-8.8673168,52.6440285
397,"Palmerstown","Dublin","","Palmerstown,Dublin","Palmerstown,Dublin,Ireland",-6.3714808,53.3566137
2094,"Palmerstown Green","Dublin","","Palmerstown Green,Dublin","Palmerstown Green,Dublin,Ireland",-6.380363,53.3487977
1221,"Park Galbally","","","Park Galbally,","Park Galbally,,Ireland",-8.210788,52.416434
661,"Parteen","Limerick","","Parteen,Limerick","Parteen,Limerick,Ireland",-8.6149881,52.696836
1132,"Parteen","Clare","","Parteen,Clare","Parteen,Clare,Ireland",-8.6149881,52.696836
2320,"Partry","Mayo","","Partry,Mayo","Partry,Mayo,Ireland",-9.2780532,53.6963867
894,"Passage East","Waterford","","Passage East,Waterford","Passage East,Waterford,Ireland",-6.974395,52.2396938
1260,"Passage West","Cork","","Passage West,Cork","Passage West,Cork,Ireland",-8.3362128,51.8720626
1212,"Patrick's Hill","","","Patrick's Hill,","Patrick's Hill,,Ireland",-8.4699081,51.9026847
662,"Patrickswell","Limerick","","Patrickswell,Limerick","Patrickswell,Limerick,Ireland",-8.7068627,52.5982214
582,"Paulstown","Kilkenny","","Paulstown,Kilkenny","Paulstown,Kilkenny,Ireland",-7.0211221,52.6813185
1488,"Pembroke","","","Pembroke,","Pembroke,,Ireland",-6.254518,53.334811
1900,"Pennywell","Limerick","","Pennywell,Limerick","Pennywell,Limerick,Ireland",-8.6144307,52.6642964
1107,"Perrystown","Dublin","","Perrystown,Dublin","Perrystown,Dublin,Ireland",-6.3127914,53.3116582
1378,"Peterswell","Galway","","Peterswell,Galway","Peterswell,Galway,Ireland",-8.7368693,53.1114591
283,"Pettigo","Donegal","","Pettigo,Donegal","Pettigo,Donegal,Ireland",-7.8320339,54.54943
398,"Phibsboro","Dublin","","Phibsboro,Dublin","Phibsboro,Dublin,Ireland",-6.2723999,53.3599058
2134,"Phibsborough","Dublin","","Phibsborough,Dublin","Phibsborough,Dublin,Ireland",-6.2723999,53.3599058
1803,"Piercestown","Wexford","","Piercestown,Wexford","Piercestown,Wexford,Ireland",-6.48747,52.28786
1504,"Pike of Rushall","Laois","","Pike of Rushall,Laois","Pike of Rushall,Laois,Ireland",-7.55233,52.95294
583,"Piltown","Kilkenny","","Piltown,Kilkenny","Piltown,Kilkenny,Ireland",-7.3249945,52.3506545
1232,"Pimlico","Dublin","","Pimlico,Dublin","Pimlico,Dublin,Ireland",-6.280694,53.3402072
2037,"Plumbridge","Tyrone","","Plumbridge,Tyrone","Plumbridge,Tyrone,Ireland",-7.2490899,54.76834
1632,"Poleberry","Waterford","","Poleberry,Waterford","Poleberry,Waterford,Ireland",-7.1122132,52.2521094
1993,"Poles","Cavan","","Poles,Cavan","Poles,Cavan,Ireland",-7.2900737,53.9910047
1895,"Pollerton","Carlow","","Pollerton,Carlow","Pollerton,Carlow,Ireland",-6.899811,52.8431126
2660,"Pomeroy","Tyrone","","Pomeroy,Tyrone","Pomeroy,Tyrone,Ireland",-6.9290099,54.5943155
1051,"Poppintree","Dublin","","Poppintree,Dublin","Poppintree,Dublin,Ireland",-6.2853274,53.4001641
35,"Portadown","Armagh","","Portadown,Armagh","Portadown,Armagh,Ireland",-6.4548387,54.4203331
320,"Portaferry","Down","","Portaferry,Down","Portaferry,Down,Ireland",-5.5469818,54.3817352
598,"Portarlington","Laois","","Portarlington,Laois","Portarlington,Laois,Ireland",-7.1877573,53.161211
1218,"Portarlington","Offaly","","Portarlington,Offaly","Portarlington,Offaly,Ireland",-7.1877573,53.161211
321,"Portavogie","","","Portavogie,","Portavogie,,Ireland",-5.4474299,54.4620801
23,"Portballintrae","","","Portballintrae,","Portballintrae,,Ireland",-6.547,55.2155001
1903,"Portglenone","","","Portglenone,","Portglenone,,Ireland",-6.4744596,54.8730813
599,"Portlaoise","Laois","","Portlaoise,Laois","Portlaoise,Laois,Ireland",-7.2987933,53.0328123
895,"Portlaw","Waterford","","Portlaw,Waterford","Portlaw,Waterford,Ireland",-7.3144407,52.2881989
530,"Portmagee","Kerry","","Portmagee,Kerry","Portmagee,Kerry,Ireland",-10.36194,51.8854295
400,"Portmarnock","Dublin","","Portmarnock,Dublin","Portmarnock,Dublin,Ireland",-6.1316039,53.4256084
284,"Portnablagh","Donegal","","Portnablagh,Donegal","Portnablagh,Donegal,Ireland",-7.9342512,55.178463
285,"Portnoo","Donegal","","Portnoo,Donegal","Portnoo,Donegal,Ireland",-8.4673061,54.8408883
399,"Portobello","Dublin","","Portobello,Dublin","Portobello,Dublin,Ireland",-6.2689663,53.3362358
1428,"Portrane","Dublin","","Portrane,Dublin","Portrane,Dublin,Ireland",-6.11462,53.4932
854,"Portroe","Tipperary","","Portroe,Tipperary","Portroe,Tipperary,Ireland",-8.344875,52.8847
24,"Portrush","","","Portrush,","Portrush,,Ireland",-6.6526708,55.2041945
286,"Portsalon","Donegal","","Portsalon,Donegal","Portsalon,Donegal,Ireland",-7.6350788,55.2056262
226,"Portstewart","Derry","","Portstewart,Derry","Portstewart,Derry,Ireland",-6.717104,55.1868773
486,"Portumna","Galway","","Portumna,Galway","Portumna,Galway,Ireland",-8.2185406,53.0927811
1952,"Pouladuff","Cork","","Pouladuff,Cork","Pouladuff,Cork,Ireland",-8.4897913,51.8695018
1817,"Poyntzpass","","","Poyntzpass,","Poyntzpass,,Ireland",-6.3751393,54.2932434
1235,"Priorswood","Dublin","","Priorswood,Dublin","Priorswood,Dublin,Ireland",-6.2081015,53.4051125
559,"Prosperous","Kildare","","Prosperous,Kildare","Prosperous,Kildare,Ireland",-6.7550083,53.2881253
2238,"Puckane","Tipperary","","Puckane,Tipperary","Puckane,Tipperary,Ireland",-8.2385501,52.931884
2561,"Pullough","Offaly","","Pullough,Offaly","Pullough,Offaly,Ireland",-7.70895,53.27678
2075,"Quigley's Point","Donegal","","Quigley's Point,Donegal","Quigley's Point,Donegal,Ireland",-7.1949283,55.1248808
1865,"Quilty","Clare","","Quilty,Clare","Quilty,Clare,Ireland",-9.4559219,52.8172567
104,"Quin","Clare","","Quin,Clare","Quin,Clare,Ireland",-8.8637804,52.8175778
2200,"Radestown","Kilkenny","","Radestown,Kilkenny","Radestown,Kilkenny,Ireland",-7.22511,52.69353
2262,"Rahan","Offaly","","Rahan,Offaly","Rahan,Offaly,Ireland",-7.6158908,53.2797842
1896,"Rahara","Roscommon","","Rahara,Roscommon","Rahara,Roscommon,Ireland",-8.1428291,53.5239808
1062,"Raharney","Westmeath","","Raharney,Westmeath","Raharney,Westmeath,Ireland",-7.0960894,53.5241052
663,"Raheen","Limerick","","Raheen,Limerick","Raheen,Limerick,Ireland",-8.6537251,52.6206557
2302,"Raheenagh","Limerick","","Raheenagh,Limerick","Raheenagh,Limerick,Ireland",-9.0338029,52.3753679
2057,"Raheendoran","Carlow","","Raheendoran,Carlow","Raheendoran,Carlow,Ireland",-6.9868464,52.7930535
401,"Raheny","Dublin","","Raheny,Dublin","Raheny,Dublin,Ireland",-6.1750943,53.3804065
1775,"Rahilla","Kildare","","Rahilla,Kildare","Rahilla,Kildare,Ireland",-6.94023,53.1878
1080,"Rahoon","Galway","","Rahoon,Galway","Rahoon,Galway,Ireland",-9.092555,53.2756196
287,"Ramelton","Donegal","","Ramelton,Donegal","Ramelton,Donegal,Ireland",-7.64809,55.0359
1819,"Ramsgrange","Wexford","","Ramsgrange,Wexford","Ramsgrange,Wexford,Ireland",-6.9201148,52.2450511
2374,"Ranafast","Donegal","","Ranafast,Donegal","Ranafast,Donegal,Ireland",-8.3063621,55.034738
1168,"Randalstown","Antrim","","Randalstown,Antrim","Randalstown,Antrim,Ireland",-6.320274,54.7500518
402,"Ranelagh","Dublin","","Ranelagh,Dublin","Ranelagh,Dublin,Ireland",-6.2549962,53.3252667
288,"Raphoe","Donegal","","Raphoe,Donegal","Raphoe,Donegal,Ireland",-7.5994379,54.8738705
2336,"Rath Cairn","","","Rath Cairn,","Rath Cairn,,Ireland",-6.8636558,53.6103108
201,"Rath Luirc","","","Rath Luirc,","Rath Luirc,,Ireland",-8.6831774,52.3549076
560,"Rathangan","Kildare","","Rathangan,Kildare","Rathangan,Kildare,Ireland",-6.9945422,53.2210179
2195,"Rathangan","","","Rathangan,","Rathangan,,Ireland",-6.9945422,53.2210179
2228,"Rathangan","","","Rathangan,","Rathangan,,Ireland",-6.9945422,53.2210179
1738,"Rathbane","Limerick","","Rathbane,Limerick","Rathbane,Limerick,Ireland",-8.6244742,52.647842
1722,"Rathbrennan","","","Rathbrennan,","Rathbrennan,,Ireland",-7.2510318,53.0441485
1598,"Rathbride","","","Rathbride,","Rathbride,,Ireland",-6.8778265,53.1905475
2077,"Rathcabbin","Tipperary","","Rathcabbin,Tipperary","Rathcabbin,Tipperary,Ireland",-8.0265999,53.11944
2610,"Rathcash","Mayo","","Rathcash,Mayo","Rathcash,Mayo,Ireland",-9.2757945,54.2123782
2417,"Rathclooney","","","Rathclooney,","Rathclooney,,Ireland",-8.8668515,52.8929121
1386,"Rathcoffey","Kildare","","Rathcoffey,Kildare","Rathcoffey,Kildare,Ireland",-6.6786362,53.3342027
403,"Rathcoole","Dublin","","Rathcoole,Dublin","Rathcoole,Dublin,Ireland",-6.466167,53.2817307
1851,"Rathcoole","Cork","","Rathcoole,Cork","Rathcoole,Cork,Ireland",-8.9740651,52.0942583
2435,"Rathcooney","Cork","","Rathcooney,Cork","Rathcooney,Cork,Ireland",-8.427986,51.9331928
202,"Rathcormac","Cork","","Rathcormac,Cork","Rathcormac,Cork,Ireland",-8.28176,52.07613
819,"Rathcormac","Sligo","","Rathcormac,Sligo","Rathcormac,Sligo,Ireland",-8.4712,54.3197
2570,"Rathcrogue","Carlow","","Rathcrogue,Carlow","Rathcrogue,Carlow,Ireland",-6.8791328,52.802302
1078,"Rathdangan","Wicklow","","Rathdangan,Wicklow","Rathdangan,Wicklow,Ireland",-6.5459003,52.9197876
600,"Rathdowney","Laois","","Rathdowney,Laois","Rathdowney,Laois,Ireland",-7.5867228,52.8557157
972,"Rathdrum","","","Rathdrum,","Rathdrum,,Ireland",-6.2311012,52.9323123
973,"Rathdrum","","","Rathdrum,","Rathdrum,,Ireland",-6.2311012,52.9323123
1732,"Rathdrum","Wicklow","","Rathdrum,Wicklow","Rathdrum,Wicklow,Ireland",-6.2311012,52.9323123
404,"Rathfarnham","Dublin","","Rathfarnham,Dublin","Rathfarnham,Dublin,Ireland",-6.2838544,53.3004978
2235,"Rathfriland","Down","","Rathfriland,Down","Rathfriland,Down,Ireland",-6.1611478,54.2381042
406,"Rathgar","Dublin","","Rathgar,Dublin","Rathgar,Dublin,Ireland",-6.2691599,53.3188869
1959,"Rathgormack","Waterford","","Rathgormack,Waterford","Rathgormack,Waterford,Ireland",-7.4959863,52.3053613
1687,"Rathilla","","","Rathilla,","Rathilla,,Ireland",-6.94023,53.1878
664,"Rathkeale","Limerick","","Rathkeale,Limerick","Rathkeale,Limerick,Ireland",-8.9370966,52.5238067
1201,"Rathlee","Sligo","","Rathlee,Sligo","Rathlee,Sligo,Ireland",-9.0245613,54.2753105
1975,"Rathmichael","Dublin","","Rathmichael,Dublin","Rathmichael,Dublin,Ireland",-6.1593693,53.2323301
407,"Rathmines","Dublin","","Rathmines,Dublin","Rathmines,Dublin,Ireland",-6.2655052,53.3218816
1459,"Rathmolyon","Meath","","Rathmolyon,Meath","Rathmolyon,Meath,Ireland",-6.8036577,53.4910486
531,"Rathmore","Kerry","","Rathmore,Kerry","Rathmore,Kerry,Ireland",-9.2184337,52.0842484
1029,"Rathmore","Kildare","","Rathmore,Kildare","Rathmore,Kildare,Ireland",-6.5638763,53.2174404
1710,"Rathmore","Cork","","Rathmore,Cork","Rathmore,Cork,Ireland",-8.4678165,51.6944079
2465,"Rathmore","Kildare","","Rathmore,Kildare","Rathmore,Kildare,Ireland",-6.5638763,53.2174404
1558,"Rathmoyle","Kilkenny","","Rathmoyle,Kilkenny","Rathmoyle,Kilkenny,Ireland",-7.3627434,52.6851491
289,"Rathmullan","Donegal","","Rathmullan,Donegal","Rathmullan,Donegal,Ireland",-7.5363061,55.0970707
2485,"Rathmullen","","","Rathmullen,","Rathmullen,,Ireland",-7.5363061,55.0970707
1466,"Rathnapish","Carlow","","Rathnapish,Carlow","Rathnapish,Carlow,Ireland",-6.914616,52.8427195
974,"Rathnew","","","Rathnew,","Rathnew,,Ireland",-6.082812,52.9946004
1583,"Rathnew","Wicklow","","Rathnew,Wicklow","Rathnew,Wicklow,Ireland",-6.082812,52.9946004
2198,"Rathoe","Carlow","","Rathoe,Carlow","Rathoe,Carlow,Ireland",-6.88168,52.72725
913,"Rathowen","Westmeath","","Rathowen,Westmeath","Rathowen,Westmeath,Ireland",-7.5203959,53.656076
1850,"Rathpeacon","Cork","","Rathpeacon,Cork","Rathpeacon,Cork,Ireland",-8.5099848,51.9319677
46,"Rathvilly","Carlow","","Rathvilly,Carlow","Rathvilly,Carlow,Ireland",-6.6960481,52.8798345
1523,"Rathvilly","","","Rathvilly,","Rathvilly,,Ireland",-6.6960481,52.8798345
1930,"Rathwire","Westmeath","","Rathwire,Westmeath","Rathwire,Westmeath,Ireland",-7.1427857,53.5136852
750,"Ratoath","Meath","","Ratoath,Meath","Ratoath,Meath,Ireland",-6.4656801,53.5062898
2444,"Rearcross","Tipperary","","Rearcross,Tipperary","Rearcross,Tipperary,Ireland",-8.2375229,52.6863932
487,"Recess","Galway","","Recess,Galway","Recess,Galway,Ireland",-9.7237017,53.4655285
290,"Redcastle","Donegal","","Redcastle,Donegal","Redcastle,Donegal,Ireland",-7.1343331,55.1594078
1287,"Redcross","Wicklow","","Redcross,Wicklow","Redcross,Wicklow,Ireland",-6.1452741,52.889744
66,"Redhills","Cavan","","Redhills,Cavan","Redhills,Cavan,Ireland",-7.3193344,54.0990914
1874,"Redhills Village","","","Redhills Village,","Redhills Village,,Ireland",-7.3193344,54.0990914
1477,"Reenascreena","Cork","","Reenascreena,Cork","Reenascreena,Cork,Ireland",-9.0594,51.61662
2443,"Renanirree","Cork","","Renanirree,Cork","Renanirree,Cork,Ireland",-9.1663333,51.9000268
488,"Renmore","Galway","","Renmore,Galway","Renmore,Galway,Ireland",-9.0176798,53.2743921
489,"Renvyle","Galway","","Renvyle,Galway","Renvyle,Galway,Ireland",-9.957941,53.5951968
780,"Rhode","Offaly","","Rhode,Offaly","Rhode,Offaly,Ireland",-7.1989629,53.3499888
1405,"Rialto","Dublin","","Rialto,Dublin","Rialto,Dublin,Ireland",-6.2970077,53.3362675
36,"Richhill","Armagh","","Richhill,Armagh","Richhill,Armagh,Ireland",-6.5513049,54.3718251
1518,"Richmond Hill","Cork","","Richmond Hill,Cork","Richmond Hill,Cork,Ireland",-8.4711734,51.9037256
2549,"Rineanna","Clare","","Rineanna,Clare","Rineanna,Clare,Ireland",-8.8967369,52.7029493
1294,"Ring","Waterford","","Ring,Waterford","Ring,Waterford,Ireland",-7.5718879,52.0468945
1101,"Ringaskiddy","Cork","","Ringaskiddy,Cork","Ringaskiddy,Cork,Ireland",-8.3219487,51.8304283
408,"Ringsend","Dublin","","Ringsend,Dublin","Ringsend,Dublin,Ireland",-6.2267121,53.3418611
1718,"Riverchapel","Wexford","","Riverchapel,Wexford","Riverchapel,Wexford,Ireland",-6.23449,52.63755
2260,"Riverstick","Cork","","Riverstick,Cork","Riverstick,Cork,Ireland",-8.4960524,51.773023
820,"Riverstown","Sligo","","Riverstown,Sligo","Riverstown,Sligo,Ireland",-8.3952508,54.1304398
1962,"Riverstown","","","Riverstown,","Riverstown,,Ireland",-8.3952508,54.1304398
2646,"Riverstown","Tipperary","","Riverstown,Tipperary","Riverstown,Tipperary,Ireland",-7.92679,53.08398
2481,"Robeen","Mayo","","Robeen,Mayo","Robeen,Mayo,Ireland",-9.1610639,53.6654919
1095,"Robertstown","Kildare","","Robertstown,Kildare","Robertstown,Kildare,Ireland",-6.8153164,53.269268
2319,"Robinstown","Meath","","Robinstown,Meath","Robinstown,Meath,Ireland",-6.7280973,53.5946777
203,"Rochestown","Cork","","Rochestown,Cork","Rochestown,Cork,Ireland",-8.403758,51.8726348
1703,"Rochfordbridge","Westmeath","","Rochfordbridge,Westmeath","Rochfordbridge,Westmeath,Ireland",-7.2996835,53.4146417
914,"Rochfortbridge","Westmeath","","Rochfortbridge,Westmeath","Rochfortbridge,Westmeath,Ireland",-7.2996835,53.4146417
1992,"Rock Cross","","","Rock Cross,","Rock Cross,,Ireland",-7.8904522,52.5200763
1823,"Rockbrook","Dublin","","Rockbrook,Dublin","Rockbrook,Dublin,Ireland",-6.3073794,53.2620856
1423,"Rockchapel","Cork","","Rockchapel,Cork","Rockchapel,Cork,Ireland",-9.1441867,52.2891005
766,"Rockcorry","Monaghan","","Rockcorry,Monaghan","Rockcorry,Monaghan,Ireland",-7.0148382,54.1178982
2082,"Rolestown","Dublin","","Rolestown,Dublin","Rolestown,Dublin,Ireland",-6.2983099,53.49358
621,"Rooskey","Leitrim","","Rooskey,Leitrim","Rooskey,Leitrim,Ireland",-7.916824,53.827075
1528,"Rooskey","Roscommon","","Rooskey,Roscommon","Rooskey,Roscommon,Ireland",-7.9215349,53.8327737
2486,"Rosbeg","Donegal","","Rosbeg,Donegal","Rosbeg,Donegal,Ireland",-8.5237388,54.8210795
2509,"Rosbercon","Kilkenny","","Rosbercon,Kilkenny","Rosbercon,Kilkenny,Ireland",-6.9544839,52.4008704
2510,"Rosbercon","Kilkenny","","Rosbercon,Kilkenny","Rosbercon,Kilkenny,Ireland",-6.9544839,52.4008704
2511,"Rosbercon","Kilkenny","","Rosbercon,Kilkenny","Rosbercon,Kilkenny,Ireland",-6.9544839,52.4008704
1556,"Rosbrien","Limerick","","Rosbrien,Limerick","Rosbrien,Limerick,Ireland",-8.6297874,52.6377282
2151,"Roscam","Galway","","Roscam,Galway","Roscam,Galway,Ireland",-8.9704501,53.27629
796,"Roscommon Town","Roscommon","","Roscommon Town,Roscommon","Roscommon Town,Roscommon,Ireland",-8.1890955,53.6275906
855,"Roscrea","Tipperary","","Roscrea,Tipperary","Roscrea,Tipperary,Ireland",-7.7984696,52.9551789
2316,"Roscrea","Offaly","","Roscrea,Offaly","Roscrea,Offaly,Ireland",-7.7984696,52.9551789
2552,"Rosegreen","Tipperary","","Rosegreen,Tipperary","Rosegreen,Tipperary,Ireland",-7.8327776,52.469442
1226,"Rosemount","Westmeath","","Rosemount,Westmeath","Rosemount,Westmeath,Ireland",-7.6365549,53.4307705
1727,"Rosenallis","Laois","","Rosenallis,Laois","Rosenallis,Laois,Ireland",-7.4070429,53.1356927
1629,"Roslea","Fermanagh","","Roslea,Fermanagh","Roslea,Fermanagh,Ireland",-7.1724498,54.23913
2287,"Rosmuc","Galway","","Rosmuc,Galway","Rosmuc,Galway,Ireland",-9.6152746,53.3419323
2321,"Rossadrehid","","","Rossadrehid,","Rossadrehid,,Ireland",-8.1078371,52.414776
490,"Rosscahill","Galway","","Rosscahill,Galway","Rosscahill,Galway,Ireland",-9.24623,53.38712
1600,"Rosscahill","Galway","","Rosscahill,Galway","Rosscahill,Galway,Ireland",-9.24623,53.38712
204,"Rosscarbery","Cork","","Rosscarbery,Cork","Rosscarbery,Cork,Ireland",-9.038,51.57767
821,"Rosses Point","Sligo","","Rosses Point,Sligo","Rosses Point,Sligo,Ireland",-8.5640206,54.3047546
1690,"Rossinver","Leitrim","","Rossinver,Leitrim","Rossinver,Leitrim,Ireland",-8.1117184,54.3851825
947,"Rosslare","Wexford","","Rosslare,Wexford","Rosslare,Wexford,Ireland",-6.3892254,52.2720275
948,"Rosslare Harbour","Wexford","","Rosslare Harbour,Wexford","Rosslare Harbour,Wexford,Ireland",-6.3414908,52.2513061
2528,"Rosslare Strand","Wexford","","Rosslare Strand,Wexford","Rosslare Strand,Wexford,Ireland",-6.3892254,52.2720275
1358,"Rossmore","Cork","","Rossmore,Cork","Rossmore,Cork,Ireland",-8.9907403,51.6705275
2328,"Rossmore","Tipperary","","Rossmore,Tipperary","Rossmore,Tipperary,Ireland",-8.0030493,52.618588
291,"Rossnowlagh","Donegal","","Rossnowlagh,Donegal","Rossnowlagh,Donegal,Ireland",-8.2071338,54.5571558
2232,"Rossport","Mayo","","Rossport,Mayo","Rossport,Mayo,Ireland",-9.796802,54.2853252
2656,"Rostellan","Cork","","Rostellan,Cork","Rostellan,Cork,Ireland",-8.1876291,51.8446671
322,"Rostrevor","Down","","Rostrevor,Down","Rostrevor,Down,Ireland",-6.2003999,54.10073
1855,"Roundfort","Mayo","","Roundfort,Mayo","Roundfort,Mayo,Ireland",-9.1037,53.63815
491,"Roundstone","Galway","","Roundstone,Galway","Roundstone,Galway,Ireland",-9.9190184,53.3964208
975,"Roundwood","","","Roundwood,","Roundwood,,Ireland",-6.2241877,53.0657875
1344,"Roundwood","Wicklow","","Roundwood,Wicklow","Roundwood,Wicklow,Ireland",-6.2241877,53.0657875
665,"Roxboro","Limerick","","Roxboro,Limerick","Roxboro,Limerick,Ireland",-8.74518,52.56171
1772,"Roxboro","","","Roxboro,","Roxboro,,Ireland",-8.74518,52.56171
1863,"Ruan","Clare","","Ruan,Clare","Ruan,Clare,Ireland",-8.9898688,52.9290813
1834,"Runnamoat","","","Runnamoat,","Runnamoat,,Ireland",-8.3216862,53.6881337
409,"Rush","Dublin","","Rush,Dublin","Rush,Dublin,Ireland",-6.0911586,53.5256684
1755,"Rusheen","Cork","","Rusheen,Cork","Rusheen,Cork,Ireland",-8.8996275,51.934067
1021,"Rylane","Cork","","Rylane,Cork","Rylane,Cork,Ireland",-8.8408609,51.9839046
411,"Saggart","Dublin","","Saggart,Dublin","Saggart,Dublin,Ireland",-6.4431841,53.2808397
323,"Saintfield","Down","","Saintfield,Down","Saintfield,Down,Ireland",-5.8360999,54.4601231
2387,"Saleen"," Cloyne","","Saleen, Cloyne","Saleen, Cloyne,Ireland",-8.1614256,51.8685803
2388,"Saleen","Cork","","Saleen,Cork","Saleen,Cork,Ireland",-8.1618259,51.8637224
561,"Sallins","Kildare","","Sallins,Kildare","Sallins,Kildare,Ireland",-6.6652313,53.251067
1110,"Sallynoggin","Dublin","","Sallynoggin,Dublin","Sallynoggin,Dublin,Ireland",-6.1357124,53.2797621
492,"Salthill","Galway","","Salthill,Galway","Salthill,Galway,Ireland",-9.0704274,53.2625652
412,"Sandycove","Dublin","","Sandycove,Dublin","Sandycove,Dublin,Ireland",-6.1155301,53.2859257
